"","Checked","Ion","Charge","Molecular.Weight","m.z","RT..min.","FWHM..min.","X..MI","Area","Parent.Area....","Study.File.ID","X.","beginNum","scanNum","tr","pepmass","endNum","productIon","intensity","neutralLoss","Hex","dHex","Pen","HexA","Mal","Cou","Fur","Sin","DDMP","Caf","mzOfChain","ppm","numOfSugar","k.radio","lable","Algycone"
"66","false","[M-H]-1","-1","NA","461.166442871093","21.5166666666667","0.142","3","227241.644436151","100","F2","","18307","259","1291","461.16644287109386","18524","153.0545","0.03825895","308.112",1,1,0,0,0,0,0,0,0,0,308.110732,3.98514583591031,2,1,"Biggest NL (One)","Taxicatigenin / Hydroxytyrosol"
"114","...","...","...","...","...","...","...","...","...","...","...","...","18307","259","1291","461.16644287109386","18524","315.1085","0.1259747","146.058",0,1,0,0,0,0,0,0,0,0,146.0579087,0.569438842828288,1,1," ","No matched algycone"
"68","false","[M-H]-1","-1","NA","593.151184082031","22.0166666666667","0.142","3","227241.644436151","100","F2","","18687","265","1321","593.1511840820312","19015","269.0454","0.03054461","324.1057",2,0,0,0,0,0,0,0,0,0,324.1056466,0.310028539024675,2,0.5,"Biggest NL (One)","Trihydroxyflavone / Baicalein / Lucidin / Emodin / Genistein / 8-[(2S,3R,4R,5S,6R)-3,4-Dihydroxy-6-(Hydroxymethyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyoxan-2-Yl]-5,7-Dihydroxy-2-(4-Hydroxyphenyl)Chromen-4-One-Aglycone / Pelargonidin"
"69","false","[M-H]-1","-1","NA","793.437927246093","22.2666666666667","0.142","3","227241.644436151","100","F2","","19016","268","1336","793.4379272460938","19348","455.3525","0.01188544","338.0854",1,0,0,1,0,0,0,0,0,0,338.0849111,1.52667359233582,2,0.5,"Biggest NL (One)","3-Epibetulinic Acid / 30-Hydroxy-11-Oxo-Β-Amyrin / 4Α-Carbox-4Α-14Α-Dimethyl-9Β-19-Cyclo-5Α-Cholest-24-En-3Β-Ol / 4Α-Carboxy-Stigmasta-7,24-Dien-3Β-Ol / (2S,3S,4S,5R,6R)-6-[[(3S,6Ar,6Bs,8Ar,9R,14Bs)-14B-Formyl-9-Hydroxy-4,4,6A,6B,8A,11,11-Heptamethyl-1,2,3,4A,5,6,7,8,9,10,12,12A,14,14A-Tetradecahydropicen-3-Yl]Oxy]-5-[(2S,3R,4S,5R)-4,5-Dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxan-2-Yl]Oxy-3,4-Dihydroxyoxane-2-Carboxylic Acid-Aglycone / 6-[[(3S,6Ar,6Bs,8Ar,14Bs)-9-Hydroxy-4,4,6A,6B,8A,11,11,14B-Octamethyl-14-Oxo-2,3,4A,5,6,7,8,9,10,12,13,14A-Dodecahydro-1H-Picen-3-Yl]Oxy]-5-[4,5-Dihydroxy-3-(3,4,5-Trihydroxy-6-Methyloxan-2-Yl)Oxyoxan-2-Yl]Oxy-3,4-Dihydroxyoxane-2-Carboxylic Acid-Aglycone"
"70","false","[M-H]-1","-1","NA","419.134735107421","22.7666666666667","0.142","3","227241.644436151","100","F2","","19349","274","1366","419.1347351074219","19600","257.0816","1","162.0531",1,0,0,0,0,0,0,0,0,0,162.0528233,1.9487892898834,1,1,"Biggest NL (One)","Isorhapontigenin"
"71","false","[M-H]-1","-1","NA","285.097961425781","23.0166666666667","0.142","3","227241.644436151","100","F2","","19601","277","1381","285.0979614257812","19807","123.0439","1","162.054",1,0,0,0,0,0,0,0,0,0,162.0528233,7.55381183399864,1,1,"Biggest NL (One)","No matched algycone"
"77","false","[M-H]-1","-1","NA","435.129669189453","24.7666666666667","0.142","3","227241.644436151","100","F2","","21372","298","1486","435.1296691894531","21697","273.0771","0.03222299","162.0525",1,0,0,0,0,0,0,0,0,0,162.0528233,1.82107956077834,1,1,"Biggest NL (One)","Apiforol / Phloretin / Propanone / 7-[3,4-Dihydroxy-5-(Hydroxymethyl)Oxolan-2-Yl]Oxy-2-(4-Hydroxyphenyl)-3,4-Dihydro-2H-Chromene-3,5-Diol-Aglycone"
"78","false","[M-H]-1","-1","NA","461.218078613281","25.2666666666667","0.142","3","227241.644436151","100","F2","","21698","304","1516","461.21807861328114","21994","299.1647","1","162.0533",1,0,0,0,0,0,0,0,0,0,162.0528233,3.12436209964022,1,1,"Biggest NL (One)","(2R,3S,4S,5R,6R)-6-[1,7-Bis(4-Hydroxyphenyl)Heptan-3-Yloxy]-5-[(2S,3R,4R)-3,4-Dihydroxy-4-(Hydroxymethyl)Oxolan-2-Yl]Oxy-2-(Hydroxymethyl)Oxane-3,4-Diol-Aglycone"
"79","false","[M-H]-1","-1","NA","355.103454589843","25.5166666666667","0.142","3","227241.644436151","100","F2","","21995","307","1531","355.1034545898438","22206","193.0497","0.2248078","162.0537",1,0,0,0,0,0,0,0,0,0,162.0528233,5.70977130657102,1,1,"Biggest NL (One)","5-Hydroxy-Coniferaldehyde / Ferulic Acid / (E)-3-[4-Methoxy-2-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyphenyl]Prop-2-Enoic Acid-Aglycone"
"80","false","[M-H]-1","-1","NA","741.261108398437","25.7666666666667","0.142","3","227241.644436151","100","F2","","22207","310","1546","741.2611083984375","22471","417.1552","0.4503281","324.1059",2,0,0,0,0,0,0,0,0,0,324.1056466,0.656570781746315,2,0.5,"Biggest NL (One)","Syringaresinol"
"81","false","[M-H]-1","-1","NA","645.20361328125","26.0166666666667","0.142","3","227241.644436151","100","F2","","22472","313","1561","645.20361328125","22680","191.0339","1","454.1697",1,2,0,0,0,0,0,0,0,0,454.1686407,2.28456741963788,3,0.3333,"Biggest NL (One)","Scopolin / Undulatoside A-Aglycone"
"83","false","[M-H]-1","-1","NA","499.145721435546","27.0166666666667","0.142","3","227241.644436151","100","F2","","22929","325","1621","499.1457214355469","23139","191.034","1","308.1117",1,1,0,0,0,0,0,0,0,0,308.110732,3.21128823755462,2,0.5,"Biggest NL (One)","Scopolin / Undulatoside A-Aglycone"
"84","false","[M-H]-1","-1","NA","1029.52758789062","27.2666666666667","0.142","3","227241.644436151","100","F2","","23140","328","1636","1029.527587890625","23443","737.4125","0.1765386","292.1151",0,2,0,0,0,0,0,0,0,0,292.1158174,2.35013288388558,2,1,"Biggest NL (One)","No matched algycone"
"115","...","...","...","...","...","...","...","...","...","...","...","...","23140","328","1636","1029.527587890625","23443","883.4708","0.04887137","146.0568",0,1,0,0,0,0,0,0,0,0,146.0579087,7.54370438755183,1,1," ","No matched algycone"
"86","false","[M-H]-1","-1","NA","943.490783691406","27.7666666666667","0.142","3","227241.644436151","100","F2","","23694","334","1666","943.4907836914062","24017","619.385","1","324.1058",2,0,0,0,0,0,0,0,0,0,324.1056466,0.447666811141126,2,0.5,"Biggest NL (One)","No matched algycone"
"87","false","[M-H]-1","-1","NA","681.239990234375","28.2666666666667","0.142","3","227241.644436151","100","F2","","24018","340","1696","681.239990234375","24197","357.1345","0.7152288","324.1055",2,0,0,0,0,0,0,0,0,0,324.1056466,0.547246627542487,2,0.5,"Biggest NL (One)","Pinoresinol / Matairesinol"
"88","false","[M-H]-1","-1","NA","607.276000976562","28.7666666666667","0.142","3","227241.644436151","100","F2","","24198","346","1726","607.2760009765625","24503","299.165","1","308.111",1,1,0,0,0,0,0,0,0,0,308.110732,1.00605470195637,2,1,"Biggest NL (One)","(2R,3S,4S,5R,6R)-6-[1,7-Bis(4-Hydroxyphenyl)Heptan-3-Yloxy]-5-[(2S,3R,4R)-3,4-Dihydroxy-4-(Hydroxymethyl)Oxolan-2-Yl]Oxy-2-(Hydroxymethyl)Oxane-3,4-Diol-Aglycone"
"116","...","...","...","...","...","...","...","...","...","...","...","...","24198","346","1726","607.2760009765625","24503","461.2183","0.3700543","146.0577",0,1,0,0,0,0,0,0,0,0,146.0579087,1.55913359686065,1,1," ","No matched algycone"
"90","false","[M-H]-1","-1","NA","561.161376953125","30.0166666666667","0.142","3","227241.644436151","100","F2","","24888","361","1801","561.161376953125","25114","269.0456","0.08004356","292.1158",0,2,0,0,0,0,0,0,0,0,292.1158174,0.0528792857180967,2,0.5,"Biggest NL (One)","Trihydroxyflavone / Baicalein / Lucidin / Emodin / Genistein / 8-[(2S,3R,4R,5S,6R)-3,4-Dihydroxy-6-(Hydroxymethyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyoxan-2-Yl]-5,7-Dihydroxy-2-(4-Hydroxyphenyl)Chromen-4-One-Aglycone / Pelargonidin"
"91","false","[M-H]-1","-1","NA","1281.61206054687","30.2666666666667","0.142","3","227241.644436151","100","F2","","25115","364","1816","1281.612060546875","25544","471.3477","0.07989714","810.2643",5,0,0,0,0,0,0,0,0,0,810.2641165,0.278979171541947,5,1,"Biggest NL (One)","Hederagenic Acid / Machaerinic Acid / [3,4,5-Trihydroxy-6-[[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxymethyl]Oxan-2-Yl] 1-Hydroxy-2,2,6A,6B,9,9,12A-Heptamethyl-10-(3,4,5-Trihydroxyoxan-2-Yl)Oxy-1,3,4,5,6,6A,7,8,8A,10,11,12,13,14B-Tetradecahydropicene-4A-Carboxylate-Aglycone / (3尾,9尉,16尾)-20-Hydroxy-16,23:16,30-Diepoxydammar-24-En-3-Yl 6-Deoxy-伪-L-Mannopyranosyl-(1->2)-[尾-D-Glucopyranosyl-(1->6)-尾-D-Glucopyranosyl-(1->3)]-伪-L-Arabinopyranoside-Aglycone / (4Ar,5R,6As,6Br,10S,12Ar,14Bs)-10-[(2R,3R,4S,5S,6R)-6-[[(2S,3R,4S,5S)-4,5-Dihydroxy-3-[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxyoxan-2-Yl]Oxymethyl]-4,5-Dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyoxan-2-Yl]Oxy-5-Hydroxy-2,2,6A,6B,9,9,12A-Heptamethyl-1,3,4,5,6,6A,7,8,8A,10,11,12,13,14B-Tetradecahydropicene-4A-Carboxylic Acid-Aglycone"
"117","...","...","...","...","...","...","...","...","...","...","...","...","25115","364","1816","1281.612060546875","25544","633.4011","0.1383161","648.2109",4,0,0,0,0,0,0,0,0,0,648.2112932,0.556382354667393,4,1," ","No matched algycone"
"210","...","...","...","...","...","...","...","...","...","...","...","...","25115","364","1816","1281.612060546875","25544","795.4536","0.2594036","486.1585",3,0,0,0,0,0,0,0,0,0,486.1584699,0.0171818979089542,3,1," ","No matched algycone"
"310","...","...","...","...","...","...","...","...","...","...","...","...","25115","364","1816","1281.612060546875","25544","957.5062","0.4403856","324.1059",2,0,0,0,0,0,0,0,0,0,324.1056466,0.721822370618891,2,1," ","No matched algycone"
"410","...","...","...","...","...","...","...","...","...","...","...","...","25115","364","1816","1281.612060546875","25544","1119.558","0.6422455","162.0539",1,0,0,0,0,0,0,0,0,0,162.0528233,6.66597256480228,1,1," ","No matched algycone"
"92","false","[M-H]-1","-1","NA","953.475158691406","30.5166666666667","0.142","3","227241.644436151","100","F2","","25545","367","1831","953.4751586914062","25893","483.3112","1","470.164",2,1,0,0,0,0,0,0,0,0,470.1635553,0.900518596649978,3,0.3333,"Biggest NL (One)","Fupenzic Acid / 3A-[3,4-Dihydroxy-6-[[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxymethyl]-5-(3,4,5-Trihydroxy-6-Methyloxan-2-Yl)Oxyoxan-2-Yl]Oxycarbonyl-5B,8,8,11A-Tetramethyl-9-Oxo-1-Prop-1-En-2-Yl-2,3,4,5,6,7,7A,10,11,11B,12,13,13A,13B-Tetradecahydro-1H-Cyclopenta[A]Chrysene-5A-Carboxylic Acid-Aglycone"
"93","false","[M-H]-1","-1","NA","865.459106445312","30.7666666666667","0.142","3","227241.644436151","100","F2","","25894","370","1846","865.4591064453125","26142","573.3431","0.02845217","292.116",0,2,0,0,0,0,0,0,0,0,292.1158174,0.777243553774709,2,1,"Biggest NL (One)","No matched algycone"
"118","...","...","...","...","...","...","...","...","...","...","...","...","25894","370","1846","865.4591064453125","26142","719.4015","0.03551353","146.0576",0,1,0,0,0,0,0,0,0,0,146.0579087,2.03518792685589,1,1," ","No matched algycone"
"94","false","[M-H]-1","-1","NA","1197.59094238281","31.0166666666667","0.142","3","227241.644436151","100","F2","","26143","373","1861","1197.5909423828123","26714","433.3324","0.09558141","764.2585",3,1,1,0,0,0,0,0,0,0,764.2586372,0.148924983196843,5,1.4,"Biggest NL (One)","(2S,3R,4R,5R,6S)-2-[(4-Hydroxy-6-{[(4S,6R,7S,8R,9S,13S,16S)-6-Hydroxy-7,9,13-Trimethyl-6-[(3R)-3-Methyl-4-{[(2R,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy}Butyl]-5-Oxapentacyclo[10.8.0.0虏,鈦?0鈦?鈦?0鹿鲁,鹿鈦竇Icosan-16-Yl]Oxy}-2-(Hydroxymethyl)-5-{[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy}Oxan-3-Yl)Oxy]-6-Methyloxane-3,4,5-Triol-Aglycone"
"119","...","...","...","...","...","...","...","...","...","...","...","...","26143","373","1861","1197.5909423828123","26714","595.3858","0.2189192","602.2051",2,1,1,0,0,0,0,0,0,0,602.2058139,1.12173932873042,4,1.5," ","No matched algycone"
"212","...","...","...","...","...","...","...","...","...","...","...","...","26143","373","1861","1197.5909423828123","26714","757.4381","0.6177945","440.1528",1,1,1,0,0,0,0,0,0,0,440.1529906,0.386722928664148,3,1.6667," ","No matched algycone"
"311","...","...","...","...","...","...","...","...","...","...","...","...","26143","373","1861","1197.5909423828123","26714","889.4808","0.04925131","308.1102",1,1,0,0,0,0,0,0,0,0,308.110732,1.80330683735177,2,1.5," ","No matched algycone"
"411","...","...","...","...","...","...","...","...","...","...","...","...","26143","373","1861","1197.5909423828123","26714","919.4906","0.1077404","278.1004",0,1,1,0,0,0,0,0,0,0,278.1001673,0.762612452315903,2,1," ","No matched algycone"
"510","...","...","...","...","...","...","...","...","...","...","...","...","26143","373","1861","1197.5909423828123","26714","1035.538","0.04464821","162.0533",1,0,0,0,0,0,0,0,0,0,162.0528233,2.845254349912,1,1," ","No matched algycone"
"610","...","...","...","...","...","...","...","...","...","...","...","...","26143","373","1861","1197.5909423828123","26714","1051.532","0.01205261","146.0588",0,1,0,0,0,0,0,0,0,0,146.0579087,6.20765552538496,1,1," ","No matched algycone"
"95","false","[M-H]-1","-1","NA","1041.52758789062","31.5166666666667","0.142","3","227241.644436151","100","F2","","26715","379","1891","1041.527587890625","27107","439.3222","0.8267839","602.2054",2,1,1,0,0,0,0,0,0,0,602.2058139,0.649295672424918,4,1.25,"Biggest NL (One)","[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl] 10-[3-Hydroxy-6-(Hydroxymethyl)-5-(3,4,5-Trihydroxy-6-Methyloxan-2-Yl)Oxy-4-(3,4,5-Trihydroxyoxan-2-Yl)Oxyoxan-2-Yl]Oxy-6A,6B,9,9,12A-Pentamethyl-2-Methylidene-1,3,4,5,6,6A,7,8,8A,10,11,12,13,14B-Tetradecahydropicene-4A-Carboxylate-Aglycone"
"120","...","...","...","...","...","...","...","...","...","...","...","...","26715","379","1891","1041.527587890625","27107","571.3644","0.6315113","470.1632",2,1,0,0,0,0,0,0,0,0,470.1635553,0.696373845497795,3,1.3333," ","No matched algycone"
"213","...","...","...","...","...","...","...","...","...","...","...","...","26715","379","1891","1041.527587890625","27107","717.4227","1","324.1049",2,0,0,0,0,0,0,0,0,0,324.1056466,2.45201319989636,2,1," ","No matched algycone"
"312","...","...","...","...","...","...","...","...","...","...","...","...","26715","379","1891","1041.527587890625","27107","733.4176","0.1481568","308.11",1,1,0,0,0,0,0,0,0,0,308.110732,2.29823543555393,2,1," ","No matched algycone"
"412","...","...","...","...","...","...","...","...","...","...","...","...","26715","379","1891","1041.527587890625","27107","879.4759","0.1102245","162.0517",1,0,0,0,0,0,0,0,0,0,162.0528233,6.78431150626604,1,1," ","No matched algycone"
"97","false","[M-H]-1","-1","NA","725.266235351562","32.0166666666667","0.142","3","227241.644436151","100","F2","","27745","385","1921","725.2662353515625","28069","417.1561","0.3263007","308.1102",1,1,0,0,0,0,0,0,0,0,308.110732,1.86507462916365,2,0.5,"Biggest NL (One)","Syringaresinol"
"98","false","[M-H]-1","-1","NA","533.187561035156","32.2666666666667","0.142","3","227241.644436151","100","F2","","28070","388","1936","533.1875610351562","28382","95.01257","0.04547919","438.175",0,3,0,0,0,0,0,0,0,0,438.1737261,2.88910864226136,3,0.3333,"Biggest NL (One)","No matched algycone"
"122","...","...","...","...","...","...","...","...","...","...","...","...","28070","388","1936","533.1875610351562","28382","209.0814","0.6773691","324.1062",2,0,0,0,0,0,0,0,0,0,324.1056466,1.56564492811833,2,0.5," ","Phlorisovalerophenone / Sinapyl Alcohol / (2R,3S,4S,5R,6R)-2-(Hydroxymethyl)-6-[[(2R,3S,4S,5R,6S)-3,4,5-Trihydroxy-6-[4-[(E)-3-Hydroxyprop-1-Enyl]-2,6-Dimethoxyphenoxy]Oxan-2-Yl]Methoxy]Oxane-3,4,5-Triol-Aglycone"
"99","false","[M-H]-1","-1","NA","593.260314941406","32.5166666666667","0.142","3","227241.644436151","100","F2","","28383","391","1951","593.2603149414062","28719","299.1651","1","294.0952",1,0,1,0,0,0,0,0,0,0,294.0950819,0.360568314575575,2,1,"Biggest NL (One)","(2R,3S,4S,5R,6R)-6-[1,7-Bis(4-Hydroxyphenyl)Heptan-3-Yloxy]-5-[(2S,3R,4R)-3,4-Dihydroxy-4-(Hydroxymethyl)Oxolan-2-Yl]Oxy-2-(Hydroxymethyl)Oxane-3,4-Diol-Aglycone"
"123","...","...","...","...","...","...","...","...","...","...","...","...","28383","391","1951","593.2603149414062","28719","461.2184","0.6022306","132.0419",0,0,1,0,0,0,0,0,0,0,132.0422586,2.37544663462024,1,1," ","No matched algycone"
"100","false","[M-H]-1","-1","NA","537.19775390625","32.7666666666667","0.142","3","227241.644436151","100","F2","","28720","394","1966","537.19775390625","29067","375.145","0.08676617","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,0.625683720841049,1,1,"Biggest NL (One)","(2S,3R,4S,5S,6R)-2-[4-[(3R,4S)-4-Hydroxy-4-[(4-Hydroxy-3-Methoxyphenyl)Methyl]-3-(Hydroxymethyl)Oxolan-2-Yl]-2-Methoxyphenoxy]-6-(Hydroxymethyl)Oxane-3,4,5-Triol-Aglycone / 2-[4-[4-[Hydroxy-(4-Hydroxy-3-Methoxyphenyl)Methyl]-3-(Hydroxymethyl)Oxolan-2-Yl]-2-Methoxyphenoxy]-6-(Hydroxymethyl)Oxane-3,4,5-Triol-Aglycone"
"101","false","[M-H]-1","-1","NA","431.155883789062","33.0166666666667","0.142","3","227241.644436151","100","F2","","29068","397","1981","431.1558837890625","29315","137.0597","0.04010792","294.0962",1,0,1,0,0,0,0,0,0,0,294.0950819,3.64128891969433,2,1,"Biggest NL (One)","(2E,4E,6E)-7-Hydroxy-4-Methylhepta-2,4,6-Trienal / 4-Tyrosol"
"124","...","...","...","...","...","...","...","...","...","...","...","...","29068","397","1981","431.1558837890625","29315","299.1137","0.05283693","132.0422",0,0,1,0,0,0,0,0,0,0,132.0422586,0.468115034640255,1,1," ","No matched algycone"
"103","false","[M-H]-1","-1","NA","459.18716430664","33.5166666666667","0.142","3","227241.644436151","100","F2","","29618","403","2011","459.1871643066406","29861","165.0912","0.9055826","294.0959",1,0,1,0,0,0,0,0,0,0,294.0950819,2.94940016212754,2,1,"Biggest NL (One)","Thymoquinol / (2S,3R,4S,5S,6R)-2-[4-(3-Hydroxybutyl)Phenoxy]-6-(Hydroxymethyl)Oxane-3,4,5-Triol-Aglycone"
"125","...","...","...","...","...","...","...","...","...","...","...","...","29618","403","2011","459.1871643066406","29861","327.1452","1","132.042",0,0,1,0,0,0,0,0,0,0,132.0422586,2.27422679272625,1,1," ","No matched algycone"
"104","false","[M-H]-1","-1","NA","533.202819824218","33.7666666666667","0.142","3","227241.644436151","100","F2","","29862","406","2026","533.2028198242188","30324","371.1501","0.4827302","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,0.854510873286088,1,1,"Biggest NL (One)","Arctigenin / Phillygenin"
"105","false","[M-H]-1","-1","NA","477.161346435546","34.0166666666667","0.142","3","227241.644436151","100","F2","","30325","409","2041","477.1613464355469","30586","81.03325","0.05112223","396.1281",0,0,3,0,0,0,0,0,0,0,396.1267758,3.33385982648114,3,0.3333,"Biggest NL (One)","No matched algycone"
"126","...","...","...","...","...","...","...","...","...","...","...","...","30325","409","2041","477.1613464355469","30586","183.0655","0.1065152","294.0959",1,0,1,0,0,0,0,0,0,0,294.0950819,2.64721695073322,2,0.5," ","7-(Hydroxymethyl)-1,4A,5,7A-Tetrahydrocyclopenta[C]Pyran-1,5-Diol / (2R,3S,4S,5R,6S)-2-(Hydroxymethyl)-6-(3,4,5-Trimethoxyphenoxy)Oxane-3,4,5-Triol-Aglycone / 2-[(4-Hydroxy-3,5-Dimethoxyphenyl)Methoxy]-6-(Hydroxymethyl)Oxane-3,4,5-Triol-Aglycone"
"106","false","[M-H]-1","-1","NA","577.15625","34.2666666666667","0.142","3","227241.644436151","100","F2","","30587","412","2056","577.15625","30879","269.0457","0.05012357","308.1105",1,1,0,0,0,0,0,0,0,0,308.110732,0.66210006298954,2,0.5,"Biggest NL (One)","Trihydroxyflavone / Baicalein / Lucidin / Emodin / Genistein / 8-[(2S,3R,4R,5S,6R)-3,4-Dihydroxy-6-(Hydroxymethyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyoxan-2-Yl]-5,7-Dihydroxy-2-(4-Hydroxyphenyl)Chromen-4-One-Aglycone / Pelargonidin"
"127","...","...","...","...","...","...","...","...","...","...","...","...","30587","412","2056","577.15625","30879","283.0587","0.0132111","294.0975",1,0,1,0,0,0,0,0,0,0,294.0950819,8.22210321406971,2,0.5," ","2-Hydroxyformononetin / Wogonin / 5-Hydroxy-3-(4-Methoxyphenyl)-7-[3,4,5-Trihydroxy-6-[(3,4,5-Trihydroxy-6-Methyloxan-2-Yl)Oxymethyl]Oxan-2-Yl]Oxychromen-4-One-Aglycone / 7-O-Beta-Glucopyranosyl-4'-Hydroxy-5-Methoxyisoflavone-Aglycone / 3-(4-Hydroxyphenyl)-7-Methoxy-5-[(3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxychromen-4-One-Aglycone / Trifolirhizin-Aglycone"
"107","false","[M-H]-1","-1","NA","927.495849609375","34.5166666666667","0.142","3","227241.644436151","100","F2","","30880","415","2071","927.495849609375","31248","603.3907","1","324.1052",2,0,0,0,0,0,0,0,0,0,324.1056466,1.38840916390914,2,0.5,"Biggest NL (One)","No matched algycone"
"108","false","[M-H]-1","-1","NA","691.33349609375","35.0166666666667","0.142","3","227241.644436151","100","F2","","31249","421","2101","691.33349609375","31547","383.2232","0.7405519","308.1103",1,1,0,0,0,0,0,0,0,0,308.110732,1.27521280575938,2,1,"Biggest NL (One)","Proscillaridin-Aglycone"
"128","...","...","...","...","...","...","...","...","...","...","...","...","31249","421","2101","691.33349609375","31547","529.2812","0.401374","162.0523",1,0,0,0,0,0,0,0,0,0,162.0528233,3.09903768469608,1,1," ","No matched algycone"
"109","false","[M-H]-1","-1","NA","725.302612304687","35.2666666666667","0.142","3","227241.644436151","100","F2","","31548","424","2116","725.3026123046875","31882","299.1653","0.6845394","426.1373",1,0,2,0,0,0,0,0,0,0,426.1373405,0.178804622189271,3,1,"Biggest NL (One)","(2R,3S,4S,5R,6R)-6-[1,7-Bis(4-Hydroxyphenyl)Heptan-3-Yloxy]-5-[(2S,3R,4R)-3,4-Dihydroxy-4-(Hydroxymethyl)Oxolan-2-Yl]Oxy-2-(Hydroxymethyl)Oxane-3,4-Diol-Aglycone"
